participant_id,random_id,trial_index,trial_number,time_elapsed,condition,category,level,selection_array,selection_index,rt_array,selection_type_array,final_choice_array,final_rt,index,test_choice,choice_type,choice_category,choice_match_category,choice_type_training_consistent
kangaroo,pnz86py3p8g,9,4,127194,3-item,vehicles,subordinate,"[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg""]","[3,5,19,12]","[3362,4013,4818,5270]","[""select"",""select"",""select"",""select""]","[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg""]",6063,1,stimuli/c2_sub4.jpg,subordinate,vehicles,1,1
kangaroo,pnz86py3p8g,9,4,127194,3-item,vehicles,subordinate,"[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg""]","[3,5,19,12]","[3362,4013,4818,5270]","[""select"",""select"",""select"",""select""]","[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg""]",6063,2,stimuli/c2_bas3.jpg,basic,vehicles,1,0
kangaroo,pnz86py3p8g,9,4,127194,3-item,vehicles,subordinate,"[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg""]","[3,5,19,12]","[3362,4013,4818,5270]","[""select"",""select"",""select"",""select""]","[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg""]",6063,3,stimuli/c2_bas4.jpg,basic,vehicles,1,0
kangaroo,pnz86py3p8g,9,4,127194,3-item,vehicles,subordinate,"[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg""]","[3,5,19,12]","[3362,4013,4818,5270]","[""select"",""select"",""select"",""select""]","[""stimuli/c2_sub4.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg""]",6063,4,stimuli/c2_sub5.jpg,subordinate,vehicles,1,1
kangaroo,pnz86py3p8g,10,5,131427,3-item,animals,subordinate,"[""stimuli/c3_sub4.jpg"",""stimuli/c3_sub5.jpg""]","[2,6]","[2307,2966]","[""select"",""select""]","[""stimuli/c3_sub4.jpg"",""stimuli/c3_sub5.jpg""]",4231,1,stimuli/c3_sub4.jpg,subordinate,animals,1,1
kangaroo,pnz86py3p8g,10,5,131427,3-item,animals,subordinate,"[""stimuli/c3_sub4.jpg"",""stimuli/c3_sub5.jpg""]","[2,6]","[2307,2966]","[""select"",""select""]","[""stimuli/c3_sub4.jpg"",""stimuli/c3_sub5.jpg""]",4231,2,stimuli/c3_sub5.jpg,subordinate,animals,1,1
kangaroo,pnz86py3p8g,11,6,136095,3-item,vegetables,subordinate,"[""stimuli/c1_sub4.jpg"",""stimuli/c1_sub5.jpg""]","[10,17]","[2270,2814]","[""select"",""select""]","[""stimuli/c1_sub4.jpg"",""stimuli/c1_sub5.jpg""]",4665,1,stimuli/c1_sub4.jpg,subordinate,vegetables,1,1
kangaroo,pnz86py3p8g,11,6,136095,3-item,vegetables,subordinate,"[""stimuli/c1_sub4.jpg"",""stimuli/c1_sub5.jpg""]","[10,17]","[2270,2814]","[""select"",""select""]","[""stimuli/c1_sub4.jpg"",""stimuli/c1_sub5.jpg""]",4665,2,stimuli/c1_sub5.jpg,subordinate,vegetables,1,1
kangaroo,pnz86py3p8g,12,7,144412,3-item,vehicles,basic,"[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_bas3.jpg""]","[3,8,11,21]","[3433,3848,4381,7866]","[""select"",""select"",""select"",""select""]","[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_bas3.jpg""]",8314,1,stimuli/c2_bas4.jpg,basic,vehicles,1,1
kangaroo,pnz86py3p8g,12,7,144412,3-item,vehicles,basic,"[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_bas3.jpg""]","[3,8,11,21]","[3433,3848,4381,7866]","[""select"",""select"",""select"",""select""]","[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_bas3.jpg""]",8314,2,stimuli/c2_sub4.jpg,subordinate,vehicles,1,1
kangaroo,pnz86py3p8g,12,7,144412,3-item,vehicles,basic,"[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_bas3.jpg""]","[3,8,11,21]","[3433,3848,4381,7866]","[""select"",""select"",""select"",""select""]","[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_bas3.jpg""]",8314,3,stimuli/c2_sub5.jpg,subordinate,vehicles,1,1
kangaroo,pnz86py3p8g,12,7,144412,3-item,vehicles,basic,"[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_bas3.jpg""]","[3,8,11,21]","[3433,3848,4381,7866]","[""select"",""select"",""select"",""select""]","[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_bas3.jpg""]",8314,4,stimuli/c2_bas3.jpg,basic,vehicles,1,1
kangaroo,pnz86py3p8g,13,8,160829,3-item,vehicles,superordinate,"[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_sup3.jpg""]","[2,14,13,15,17,17,3,16,10]","[4079,5221,6373,7694,8129,10379,10956,13705,14103]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select""]","[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_sup3.jpg""]",16413,1,stimuli/c2_bas4.jpg,basic,vehicles,1,1
kangaroo,pnz86py3p8g,13,8,160829,3-item,vehicles,superordinate,"[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_sup3.jpg""]","[2,14,13,15,17,17,3,16,10]","[4079,5221,6373,7694,8129,10379,10956,13705,14103]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select""]","[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_sup3.jpg""]",16413,2,stimuli/c2_sub4.jpg,subordinate,vehicles,1,1
kangaroo,pnz86py3p8g,13,8,160829,3-item,vehicles,superordinate,"[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_sup3.jpg""]","[2,14,13,15,17,17,3,16,10]","[4079,5221,6373,7694,8129,10379,10956,13705,14103]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select""]","[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_sup3.jpg""]",16413,3,stimuli/c2_sub5.jpg,subordinate,vehicles,1,1
kangaroo,pnz86py3p8g,13,8,160829,3-item,vehicles,superordinate,"[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_sup3.jpg""]","[2,14,13,15,17,17,3,16,10]","[4079,5221,6373,7694,8129,10379,10956,13705,14103]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select""]","[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_sup3.jpg""]",16413,4,stimuli/c2_sup6.jpg,superordinate,vehicles,1,1
kangaroo,pnz86py3p8g,13,8,160829,3-item,vehicles,superordinate,"[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_sup3.jpg""]","[2,14,13,15,17,17,3,16,10]","[4079,5221,6373,7694,8129,10379,10956,13705,14103]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select""]","[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_sup3.jpg""]",16413,5,stimuli/c2_sup4.jpg,superordinate,vehicles,1,1
kangaroo,pnz86py3p8g,13,8,160829,3-item,vehicles,superordinate,"[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_sup3.jpg""]","[2,14,13,15,17,17,3,16,10]","[4079,5221,6373,7694,8129,10379,10956,13705,14103]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select""]","[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_sup3.jpg""]",16413,6,stimuli/c2_sup5.jpg,superordinate,vehicles,1,1
kangaroo,pnz86py3p8g,13,8,160829,3-item,vehicles,superordinate,"[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_sup3.jpg""]","[2,14,13,15,17,17,3,16,10]","[4079,5221,6373,7694,8129,10379,10956,13705,14103]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select""]","[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_sup4.jpg"",""stimuli/c2_sup5.jpg"",""stimuli/c2_sup3.jpg""]",16413,7,stimuli/c2_sup3.jpg,superordinate,vehicles,1,1
kangaroo,pnz86py3p8g,14,9,178246,3-item,vegetables,superordinate,"[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]","[2,1,6,5,4,5,17,21,12,18]","[4720,5079,5526,6095,6595,7014,11512,12025,13103,13517]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]",17413,1,stimuli/c1_sub5.jpg,subordinate,vegetables,1,1
kangaroo,pnz86py3p8g,14,9,178246,3-item,vegetables,superordinate,"[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]","[2,1,6,5,4,5,17,21,12,18]","[4720,5079,5526,6095,6595,7014,11512,12025,13103,13517]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]",17413,2,stimuli/c1_bas3.jpg,basic,vegetables,1,1
kangaroo,pnz86py3p8g,14,9,178246,3-item,vegetables,superordinate,"[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]","[2,1,6,5,4,5,17,21,12,18]","[4720,5079,5526,6095,6595,7014,11512,12025,13103,13517]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]",17413,3,stimuli/c1_sup3.jpg,superordinate,vegetables,1,1
kangaroo,pnz86py3p8g,14,9,178246,3-item,vegetables,superordinate,"[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]","[2,1,6,5,4,5,17,21,12,18]","[4720,5079,5526,6095,6595,7014,11512,12025,13103,13517]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]",17413,4,stimuli/c1_bas4.jpg,basic,vegetables,1,1
kangaroo,pnz86py3p8g,14,9,178246,3-item,vegetables,superordinate,"[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]","[2,1,6,5,4,5,17,21,12,18]","[4720,5079,5526,6095,6595,7014,11512,12025,13103,13517]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]",17413,5,stimuli/c1_sup4.jpg,superordinate,vegetables,1,1
kangaroo,pnz86py3p8g,14,9,178246,3-item,vegetables,superordinate,"[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]","[2,1,6,5,4,5,17,21,12,18]","[4720,5079,5526,6095,6595,7014,11512,12025,13103,13517]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]",17413,6,stimuli/c1_sup5.jpg,superordinate,vegetables,1,1
kangaroo,pnz86py3p8g,14,9,178246,3-item,vegetables,superordinate,"[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]","[2,1,6,5,4,5,17,21,12,18]","[4720,5079,5526,6095,6595,7014,11512,12025,13103,13517]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]",17413,7,stimuli/c1_sub4.jpg,subordinate,vegetables,1,1
kangaroo,pnz86py3p8g,14,9,178246,3-item,vegetables,superordinate,"[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]","[2,1,6,5,4,5,17,21,12,18]","[4720,5079,5526,6095,6595,7014,11512,12025,13103,13517]","[""select"",""select"",""select"",""select"",""select"",""unselect"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]",17413,8,stimuli/c1_sup6.jpg,superordinate,vegetables,1,1
kangaroo,pnz86py3p8g,15,10,187675,3-item,animals,superordinate,"[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]","[0,12,9,13,21,22,10,11]","[3598,4428,5489,5965,6528,6937,7532,7872]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]",9426,1,stimuli/c3_sup6.jpg,superordinate,animals,1,1
kangaroo,pnz86py3p8g,15,10,187675,3-item,animals,superordinate,"[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]","[0,12,9,13,21,22,10,11]","[3598,4428,5489,5965,6528,6937,7532,7872]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]",9426,2,stimuli/c3_bas3.jpg,basic,animals,1,1
kangaroo,pnz86py3p8g,15,10,187675,3-item,animals,superordinate,"[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]","[0,12,9,13,21,22,10,11]","[3598,4428,5489,5965,6528,6937,7532,7872]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]",9426,3,stimuli/c3_sub5.jpg,subordinate,animals,1,1
kangaroo,pnz86py3p8g,15,10,187675,3-item,animals,superordinate,"[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]","[0,12,9,13,21,22,10,11]","[3598,4428,5489,5965,6528,6937,7532,7872]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]",9426,4,stimuli/c3_sup4.jpg,superordinate,animals,1,1
kangaroo,pnz86py3p8g,15,10,187675,3-item,animals,superordinate,"[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]","[0,12,9,13,21,22,10,11]","[3598,4428,5489,5965,6528,6937,7532,7872]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]",9426,5,stimuli/c3_bas4.jpg,basic,animals,1,1
kangaroo,pnz86py3p8g,15,10,187675,3-item,animals,superordinate,"[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]","[0,12,9,13,21,22,10,11]","[3598,4428,5489,5965,6528,6937,7532,7872]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]",9426,6,stimuli/c3_sup3.jpg,superordinate,animals,1,1
kangaroo,pnz86py3p8g,15,10,187675,3-item,animals,superordinate,"[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]","[0,12,9,13,21,22,10,11]","[3598,4428,5489,5965,6528,6937,7532,7872]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]",9426,7,stimuli/c3_sub4.jpg,subordinate,animals,1,1
kangaroo,pnz86py3p8g,15,10,187675,3-item,animals,superordinate,"[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]","[0,12,9,13,21,22,10,11]","[3598,4428,5489,5965,6528,6937,7532,7872]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c3_sup6.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup5.jpg""]",9426,8,stimuli/c3_sup5.jpg,superordinate,animals,1,1
kangaroo,pnz86py3p8g,16,11,195105,3-item,vegetables,basic,"[""stimuli/c1_bas4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sub4.jpg""]","[2,7,6,0]","[1526,1956,2371,2778]","[""select"",""select"",""select"",""select""]","[""stimuli/c1_bas4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sub4.jpg""]",7426,1,stimuli/c1_bas4.jpg,basic,vegetables,1,1
